timestamp,temp_c,temp_valid,hum_pct,dist_cm,too_close
2/6/2026 18:10,28.3,28.3,10,,FALSE
2/6/2026 18:10,28.3,28.3,10,,FALSE
2/6/2026 18:10,28.3,28.3,10,,FALSE
2/6/2026 18:10,28.4,28.4,10,36,FALSE
2/6/2026 18:10,28.6,28.6,10,,FALSE
2/6/2026 18:10,28.2,28.2,10,,FALSE
2/6/2026 18:10,28.6,28.6,10,36,FALSE
2/6/2026 18:10,28.6,28.6,10,38,FALSE
2/6/2026 18:10,28.1,28.1,10,,FALSE
2/6/2026 18:10,28.4,28.4,10,,FALSE
2/6/2026 18:11,28.1,28.1,10,,FALSE
2/6/2026 18:11,28.1,28.1,10,,FALSE
2/6/2026 18:11,28.1,28.1,10,,FALSE
2/6/2026 18:11,28.1,28.1,10,,FALSE
2/6/2026 18:11,28.2,28.2,10,,FALSE
2/6/2026 18:11,28.2,28.2,10,,FALSE
2/6/2026 18:11,28.6,28.6,10,,FALSE
2/6/2026 18:11,28.5,28.5,10,,FALSE
2/6/2026 18:11,28.8,28.8,10,,FALSE
2/6/2026 18:11,28.9,28.9,10,,FALSE
2/6/2026 18:11,28.6,28.6,10,,FALSE
2/6/2026 18:11,28.2,28.2,10,,FALSE
2/6/2026 18:11,28.3,28.3,10,,FALSE
2/6/2026 18:11,28.3,28.3,10,,FALSE
2/6/2026 18:11,27.6,27.6,10,,FALSE
2/6/2026 18:11,28.6,28.6,10,,FALSE
2/6/2026 18:11,28.6,28.6,10,,FALSE
2/6/2026 18:11,27.9,27.9,10,,FALSE
2/6/2026 18:11,27.3,27.3,10,,FALSE
2/6/2026 18:11,27.6,27.6,10,,FALSE
2/6/2026 18:11,27.3,27.3,10,,FALSE
2/6/2026 18:11,27.7,27.7,10,,FALSE
2/6/2026 18:11,27.1,27.1,10,,FALSE
2/6/2026 18:11,27.4,27.4,10,,FALSE
2/6/2026 18:11,27.8,27.8,10,,FALSE
2/6/2026 18:11,27.4,27.4,10,,FALSE
2/6/2026 18:11,27.7,27.7,10,,FALSE
2/6/2026 18:11,27.5,27.5,10,,FALSE
2/6/2026 18:11,27.6,27.6,10,,FALSE
2/6/2026 18:11,27.4,27.4,10,,FALSE
2/6/2026 18:12,27.7,27.7,10,,FALSE
2/6/2026 18:12,27.5,27.5,10,,FALSE
2/6/2026 18:12,27.1,27.1,10,,FALSE
2/6/2026 18:12,27.4,27.4,10,,FALSE
2/6/2026 18:12,27.2,27.2,10,,FALSE
2/6/2026 18:12,27.8,27.8,10,,FALSE
2/6/2026 18:12,27.4,27.4,10,,FALSE
2/6/2026 18:12,27.1,27.1,10,,FALSE
2/6/2026 18:12,27.9,27.9,10,,FALSE
2/6/2026 18:12,27.3,27.3,10,,FALSE
2/6/2026 18:12,27.6,27.6,10,,FALSE
2/6/2026 18:12,27,27,10,,FALSE
2/6/2026 18:12,27.7,27.7,10,,FALSE
2/6/2026 18:12,27.3,27.3,10,,FALSE
2/6/2026 18:12,27.3,27.3,10,,FALSE
2/6/2026 18:12,27.6,27.6,10,,FALSE
2/6/2026 18:12,27.4,27.4,10,,FALSE
2/6/2026 18:12,27.7,27.7,10,40,FALSE
2/6/2026 18:12,27,27,10,,FALSE
2/6/2026 18:12,27.6,27.6,10,,FALSE
2/6/2026 18:12,27,27,10,,FALSE
2/6/2026 18:12,27.6,27.6,10,,FALSE
2/6/2026 18:12,27,27,10,,FALSE
2/6/2026 18:12,27,27,10,,FALSE
2/6/2026 18:12,27,27,10,,FALSE
2/6/2026 18:12,27.1,27.1,10,,FALSE
2/6/2026 18:12,27.4,27.4,10,,FALSE
2/6/2026 18:12,27.9,27.9,10,,FALSE
2/6/2026 18:12,27.7,27.7,10,,FALSE
2/6/2026 18:12,27.8,27.8,10,,FALSE
2/6/2026 18:13,27.6,27.6,10,,FALSE
2/6/2026 18:13,27.8,27.8,10,,FALSE
2/6/2026 18:13,27.8,27.8,10,,FALSE
2/6/2026 18:13,27.3,27.3,10,,FALSE
2/6/2026 18:13,27.5,27.5,10,,FALSE
2/6/2026 18:13,27,27,10,,FALSE
2/6/2026 18:13,27.3,27.3,10,,FALSE
2/6/2026 18:13,27.8,27.8,10,,FALSE
2/6/2026 18:13,27.8,27.8,10,,FALSE
2/6/2026 18:13,27.8,27.8,10,,FALSE
2/6/2026 18:13,27.7,27.7,10,,FALSE
2/6/2026 18:13,27.5,27.5,10,,FALSE
2/6/2026 18:13,27.3,27.3,10,,FALSE
2/6/2026 18:13,27.8,27.8,10,,FALSE
2/6/2026 18:13,27.6,27.6,10,,FALSE
2/6/2026 18:13,27.8,27.8,10,,FALSE
2/6/2026 18:13,27.3,27.3,10,,FALSE
2/6/2026 18:13,27.5,27.5,10,,FALSE
2/6/2026 18:13,27,27,10,,FALSE
2/6/2026 18:13,27.5,27.5,10,,FALSE
2/6/2026 18:13,27,27,10,,FALSE
2/6/2026 18:13,27.5,27.5,10,,FALSE
2/6/2026 18:13,27.7,27.7,10,,FALSE
2/6/2026 18:13,27.6,27.6,10,,FALSE
2/6/2026 18:13,27.1,27.1,10,,FALSE
2/6/2026 18:13,27,27,10,,FALSE
2/6/2026 18:13,27.3,27.3,10,,FALSE
2/6/2026 18:13,27.6,27.6,10,,FALSE
2/6/2026 18:13,27,27,10,,FALSE
2/6/2026 18:13,27.5,27.5,10,,FALSE
2/6/2026 18:14,27.2,27.2,10,,FALSE
2/6/2026 18:14,27,27,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.3,27.3,10,,FALSE
2/6/2026 18:14,27.2,27.2,10,,FALSE
2/6/2026 18:14,27.9,27.9,10,,FALSE
2/6/2026 18:14,27,27,10,,FALSE
2/6/2026 18:14,27.6,27.6,10,,FALSE
2/6/2026 18:14,27.7,27.7,10,,FALSE
2/6/2026 18:14,27.8,27.8,10,,FALSE
2/6/2026 18:14,27.1,27.1,10,233,FALSE
2/6/2026 18:14,27.1,27.1,10,47,FALSE
2/6/2026 18:14,27.6,27.6,10,231,FALSE
2/6/2026 18:14,27,27,10,232,FALSE
2/6/2026 18:14,27.7,27.7,10,231,FALSE
2/6/2026 18:14,27.1,27.1,10,231,FALSE
2/6/2026 18:14,27.6,27.6,10,,FALSE
2/6/2026 18:14,27.5,27.5,10,,FALSE
2/6/2026 18:14,27.1,27.1,10,,FALSE
2/6/2026 18:14,27.4,27.4,10,47,FALSE
2/6/2026 18:14,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.4,27.4,10,30,FALSE
2/6/2026 18:15,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.4,27.4,10,,FALSE
2/6/2026 18:15,27.9,27.9,10,,FALSE
2/6/2026 18:15,27.3,27.3,10,,FALSE
2/6/2026 18:15,27.6,27.6,10,234,FALSE
2/6/2026 18:15,27,27,10,37,FALSE
2/6/2026 18:15,27,27,10,231,FALSE
2/6/2026 18:15,27,27,10,92,FALSE
2/6/2026 18:15,27,27,10,90,FALSE
2/6/2026 18:15,27.2,27.2,10,90,FALSE
2/6/2026 18:15,27.5,27.5,10,90,FALSE
2/6/2026 18:15,27.8,27.8,10,,FALSE
2/6/2026 18:15,27.1,27.1,10,,FALSE
2/6/2026 18:15,27.1,27.1,10,,FALSE
2/6/2026 18:15,27.1,27.1,10,,FALSE
2/6/2026 18:15,27.6,27.6,10,,FALSE
2/6/2026 18:15,27.5,27.5,10,,FALSE
2/6/2026 18:15,27.6,27.6,10,45,FALSE
2/6/2026 18:15,27.9,27.9,10,,FALSE
2/6/2026 18:15,27.7,27.7,10,,FALSE
2/6/2026 18:15,27.1,27.1,10,,FALSE
2/6/2026 18:16,27.4,27.4,10,42,FALSE
2/6/2026 18:16,27.2,27.2,10,,FALSE
2/6/2026 18:16,27.8,27.8,10,,FALSE
2/6/2026 18:16,27.9,27.9,10,43,FALSE
2/6/2026 18:16,27.3,27.3,10,,FALSE
2/6/2026 18:16,27.6,27.6,10,,FALSE
2/6/2026 18:16,27,27,10,,FALSE
2/6/2026 18:16,27,27,10,,FALSE
2/6/2026 18:16,27,27,10,,FALSE
2/6/2026 18:16,27,27,10,,FALSE
2/6/2026 18:16,27,27,10,92,FALSE
2/6/2026 18:16,27,27,10,92,FALSE
2/6/2026 18:16,27,27,10,89,FALSE
2/6/2026 18:16,27,27,10,49,FALSE
2/6/2026 18:16,27,27,10,90,FALSE
2/6/2026 18:16,27,27,10,89,FALSE
2/6/2026 18:16,27,27,10,,FALSE
2/6/2026 18:16,27,27,10,,FALSE
2/6/2026 18:16,27.5,27.5,10,,FALSE
2/6/2026 18:16,27,27,10,,FALSE
2/6/2026 18:16,27.5,27.5,10,,FALSE
2/6/2026 18:16,27,27,10,,FALSE
2/6/2026 18:16,27.5,27.5,10,89,FALSE
2/6/2026 18:16,27,27,10,89,FALSE
2/6/2026 18:16,27.4,27.4,10,89,FALSE
2/6/2026 18:16,27,27,10,91,FALSE
2/6/2026 18:16,27.8,27.8,10,93,FALSE
2/6/2026 18:16,27.4,27.4,10,92,FALSE
2/6/2026 18:16,27.1,27.1,10,89,FALSE
2/6/2026 18:16,27.2,27.2,10,92,FALSE
2/6/2026 18:17,27.3,27.3,10,89,FALSE
2/6/2026 18:17,27.1,27.1,10,89,FALSE
2/6/2026 18:17,27.9,27.9,10,92,FALSE
2/6/2026 18:17,27.3,27.3,10,92,FALSE
2/6/2026 18:17,27,27,10,93,FALSE
2/6/2026 18:17,27,27,10,90,FALSE
2/6/2026 18:17,27.4,27.4,10,92,FALSE
2/6/2026 18:17,27.1,27.1,10,92,FALSE
2/6/2026 18:17,27.7,27.7,10,90,FALSE
2/6/2026 18:17,27,27,10,88,FALSE
2/6/2026 18:17,27.3,27.3,10,92,FALSE
2/6/2026 18:17,27.4,27.4,10,91,FALSE
2/6/2026 18:17,27,27,10,90,FALSE
2/6/2026 18:17,27.6,27.6,10,90,FALSE
2/6/2026 18:17,27.8,27.8,10,91,FALSE
2/6/2026 18:17,27.7,27.7,10,94,FALSE
2/6/2026 18:17,27.5,27.5,10,93,FALSE
2/6/2026 18:17,27.4,27.4,10,89,FALSE
2/6/2026 18:17,27.9,27.9,10,88,FALSE
2/6/2026 18:17,27,27,10,88,FALSE
2/6/2026 18:17,27.3,27.3,10,94,FALSE
2/6/2026 18:17,27.6,27.6,10,,FALSE
2/6/2026 18:17,27.4,27.4,10,38,FALSE
2/6/2026 18:17,27,27,10,39,FALSE
2/6/2026 18:17,27,27,10,37,FALSE
2/6/2026 18:17,27.3,27.3,10,36,FALSE
2/6/2026 18:17,27.9,27.9,10,36,FALSE
2/6/2026 18:17,27,27,10,36,FALSE
2/6/2026 18:17,27.5,27.5,10,35,FALSE
2/6/2026 18:17,27,27,10,35,FALSE
2/6/2026 18:18,27.5,27.5,10,35,FALSE
2/6/2026 18:18,27,27,10,36,FALSE
2/6/2026 18:18,27.5,27.5,10,37,FALSE
2/6/2026 18:18,27,27,10,36,FALSE
2/6/2026 18:18,27.5,27.5,10,37,FALSE
2/6/2026 18:18,27,27,10,37,FALSE
2/6/2026 18:18,27.5,27.5,10,37,FALSE
2/6/2026 18:18,27,27,10,36,FALSE
2/6/2026 18:18,27.5,27.5,10,37,FALSE
2/6/2026 18:18,27,27,10,37,FALSE
2/6/2026 18:18,27.5,27.5,10,37,FALSE
2/6/2026 18:18,27,27,10,36,FALSE
2/6/2026 18:18,27.5,27.5,10,37,FALSE
2/6/2026 18:18,27,27,10,37,FALSE
2/6/2026 18:18,27.5,27.5,10,37,FALSE
2/6/2026 18:18,27,27,10,37,FALSE
2/6/2026 18:18,27.5,27.5,10,38,FALSE
2/6/2026 18:18,27,27,10,37,FALSE
2/6/2026 18:18,27.5,27.5,10,38,FALSE
2/6/2026 18:18,27,27,10,38,FALSE
2/6/2026 18:18,27.5,27.5,10,,FALSE
2/6/2026 18:18,27,27,10,,FALSE
2/6/2026 18:18,27.5,27.5,10,36,FALSE
2/6/2026 18:18,27,27,10,,FALSE
2/6/2026 18:18,27.5,27.5,10,35,FALSE
2/6/2026 18:18,27,27,10,38,FALSE
2/6/2026 18:18,27.5,27.5,10,,FALSE
2/6/2026 18:18,27.4,27.4,10,36,FALSE
2/6/2026 18:18,27.9,27.9,10,37,FALSE
2/6/2026 18:18,27.7,27.7,10,36,FALSE
2/6/2026 18:19,27.9,27.9,10,39,FALSE
2/6/2026 18:19,27.6,27.6,10,39,FALSE
2/6/2026 18:19,27.7,27.7,10,37,FALSE
2/6/2026 18:19,27.9,27.9,10,37,FALSE
2/6/2026 18:19,27.6,27.6,10,36,FALSE
2/6/2026 18:19,27.3,27.3,10,38,FALSE
2/6/2026 18:19,27.5,27.5,10,38,FALSE
2/6/2026 18:19,27,27,10,,FALSE
2/6/2026 18:19,27.5,27.5,10,,FALSE
2/6/2026 18:19,27.3,27.3,10,,FALSE
2/6/2026 18:19,27.9,27.9,10,34,FALSE
2/6/2026 18:19,27,27,10,35,FALSE
2/6/2026 18:19,27.8,27.8,10,37,FALSE
2/6/2026 18:19,27.3,27.3,10,35,FALSE
2/6/2026 18:19,27.5,27.5,10,35,FALSE
2/6/2026 18:19,27,27,10,36,FALSE
2/6/2026 18:19,27.5,27.5,10,35,FALSE
2/6/2026 18:19,27,27,10,34,FALSE
2/6/2026 18:19,27.5,27.5,10,34,FALSE
2/6/2026 18:19,27,27,10,34,FALSE
2/6/2026 18:19,27.5,,10,8,TRUE
2/6/2026 18:19,27.6,,10,9,TRUE
2/6/2026 18:19,27.9,,10,8,TRUE
2/6/2026 18:19,27.2,,10,9,TRUE
2/6/2026 18:19,27.2,27.2,10,,FALSE
2/6/2026 18:19,27.3,27.3,10,,FALSE
2/6/2026 18:19,27.1,27.1,10,,FALSE
2/6/2026 18:19,27.9,27.9,10,,FALSE
2/6/2026 18:19,27.1,27.1,10,33,FALSE
2/6/2026 18:19,27.6,27.6,10,,FALSE
2/6/2026 18:20,27.4,27.4,10,,FALSE
2/6/2026 18:20,27,27,10,37,FALSE
2/6/2026 18:20,27.3,27.3,10,,FALSE
2/6/2026 18:20,27.5,27.5,10,,FALSE
2/6/2026 18:20,27,27,10,35,FALSE
2/6/2026 18:20,27.5,27.5,10,,FALSE
2/6/2026 18:20,27,27,10,,FALSE
2/6/2026 18:20,27.5,27.5,10,231,FALSE
2/6/2026 18:20,27.5,27.5,10,232,FALSE
2/6/2026 18:20,27,27,10,87,FALSE
2/6/2026 18:20,27.4,27.4,10,92,FALSE
2/6/2026 18:20,27.2,27.2,10,90,FALSE
2/6/2026 18:20,27.3,27.3,10,88,FALSE
2/6/2026 18:20,27.6,27.6,10,90,FALSE
2/6/2026 18:20,27.4,27.4,10,90,FALSE
2/6/2026 18:20,27.7,27.7,10,90,FALSE
2/6/2026 18:20,27.1,27.1,10,89,FALSE
2/6/2026 18:20,27.4,27.4,10,90,FALSE
2/6/2026 18:20,27.7,27.7,10,54,FALSE
2/6/2026 18:20,27.1,27.1,10,232,FALSE
2/6/2026 18:20,27.4,27.4,10,233,FALSE
2/6/2026 18:20,27.7,27.7,10,233,FALSE
2/6/2026 18:20,27.1,27.1,10,233,FALSE
2/6/2026 18:20,27.9,27.9,10,,FALSE
2/6/2026 18:20,27.6,27.6,10,48,FALSE
2/6/2026 18:20,27.8,,10,12,TRUE
2/6/2026 18:20,27.4,27.4,9,82,FALSE
2/6/2026 18:20,27.9,27.9,10,98,FALSE
2/6/2026 18:20,27.6,27.6,10,97,FALSE
2/6/2026 18:20,27.3,27.3,10,89,FALSE
2/6/2026 18:21,27.5,27.5,10,195,FALSE
2/6/2026 18:21,27,27,10,89,FALSE
2/6/2026 18:21,27.5,27.5,10,89,FALSE
2/6/2026 18:21,27,27,10,89,FALSE
2/6/2026 18:21,27.5,27.5,10,89,FALSE
2/6/2026 18:21,27.6,27.6,10,87,FALSE
2/6/2026 18:21,27.4,27.4,10,88,FALSE
2/6/2026 18:21,27.9,27.9,10,88,FALSE
2/6/2026 18:21,27.6,27.6,10,89,FALSE
2/6/2026 18:21,27.3,27.3,10,87,FALSE
2/6/2026 18:21,27.5,27.5,10,88,FALSE
2/6/2026 18:21,27,27,10,103,FALSE
2/6/2026 18:21,27.9,27.9,10,106,FALSE
2/6/2026 18:21,27.6,27.6,10,90,FALSE
2/6/2026 18:21,27.3,27.3,10,196,FALSE
2/6/2026 18:21,27.5,27.5,10,88,FALSE
2/6/2026 18:21,27,27,10,89,FALSE
2/6/2026 18:21,27.9,27.9,10,97,FALSE
2/6/2026 18:21,27.6,27.6,10,97,FALSE
2/6/2026 18:21,27.3,27.3,10,,FALSE
2/6/2026 18:21,27.4,27.4,10,,FALSE
2/6/2026 18:21,27,27,10,,FALSE
2/6/2026 18:21,27.9,27.9,10,,FALSE
2/6/2026 18:21,27.6,27.6,10,251,FALSE
2/6/2026 18:21,27.3,27.3,10,,FALSE
2/6/2026 18:21,27.5,27.5,10,,FALSE
2/6/2026 18:21,27.9,27.9,10,,FALSE
2/6/2026 18:21,27.6,27.6,10,97,FALSE
2/6/2026 18:21,27.7,27.7,10,98,FALSE
2/6/2026 18:21,27.8,27.8,10,97,FALSE
2/6/2026 18:22,27.1,27.1,10,106,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,98,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,99,FALSE
2/6/2026 18:22,27.1,27.1,10,98,FALSE
2/6/2026 18:22,27.1,27.1,10,99,FALSE
2/6/2026 18:22,27.1,27.1,10,97,FALSE
2/6/2026 18:22,27.1,27.1,10,81,FALSE
2/6/2026 18:22,27.1,27.1,10,97,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,98,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,82,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,80,FALSE
2/6/2026 18:22,27.1,27.1,10,97,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,90,FALSE
2/6/2026 18:22,27.1,27.1,10,,FALSE
2/6/2026 18:22,27.1,27.1,10,106,FALSE
2/6/2026 18:22,27.1,27.1,10,106,FALSE
2/6/2026 18:22,27.5,27.5,10,,FALSE
2/6/2026 18:22,27.2,27.2,10,,FALSE
2/6/2026 18:22,27.4,27.4,10,97,FALSE
2/6/2026 18:22,27.3,27.3,10,99,FALSE
2/6/2026 18:23,27.6,27.6,10,249,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,98,FALSE
2/6/2026 18:23,27,27,10,99,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,98,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27,27,10,98,FALSE
2/6/2026 18:23,27,27,10,,FALSE
2/6/2026 18:23,27.6,27.6,10,,FALSE
2/6/2026 18:23,27.1,27.1,10,106,FALSE
2/6/2026 18:23,27.5,27.5,10,,FALSE
2/6/2026 18:23,27.8,27.8,10,98,FALSE
2/6/2026 18:23,27.1,27.1,10,,FALSE
2/6/2026 18:23,27.1,27.1,10,97,FALSE
2/6/2026 18:23,27.1,,10,12,TRUE
2/6/2026 18:23,27.9,27.9,9,97,FALSE
2/6/2026 18:23,27,27,10,108,FALSE
2/6/2026 18:23,27.2,27.2,10,90,FALSE
2/6/2026 18:23,27.5,27.5,10,99,FALSE
2/6/2026 18:23,27.8,27.8,10,107,FALSE
2/6/2026 18:24,27.4,27.4,9,106,FALSE
2/6/2026 18:24,27.6,27.6,10,,FALSE
2/6/2026 18:24,27.7,27.7,10,95,FALSE
2/6/2026 18:24,27.8,27.8,10,96,FALSE
2/6/2026 18:24,27,27,10,,FALSE
2/6/2026 18:24,27.9,27.9,9,,FALSE
2/6/2026 18:24,27.3,27.3,10,,FALSE
2/6/2026 18:24,27,27,9,98,FALSE
2/6/2026 18:24,27.3,27.3,10,99,FALSE
2/6/2026 18:24,27.6,27.6,10,98,FALSE
2/6/2026 18:24,27.3,27.3,9,100,FALSE
2/6/2026 18:24,27.3,27.3,9,,FALSE
2/6/2026 18:24,27.7,27.7,10,95,FALSE
2/6/2026 18:24,27.9,27.9,9,97,FALSE
2/6/2026 18:24,27.3,27.3,10,,FALSE
2/6/2026 18:24,27.3,27.3,9,99,FALSE
2/6/2026 18:24,27,27,9,97,FALSE
2/6/2026 18:24,27.6,27.6,9,97,FALSE
2/6/2026 18:24,27.5,27.5,9,98,FALSE
2/6/2026 18:24,27.8,27.8,9,96,FALSE
2/6/2026 18:24,27.1,27.1,10,95,FALSE
2/6/2026 18:24,27.3,27.3,9,81,FALSE
2/6/2026 18:24,27,27,9,87,FALSE
2/6/2026 18:24,27.8,27.8,9,87,FALSE
2/6/2026 18:24,27.9,27.9,9,88,FALSE
2/6/2026 18:24,27.3,27.3,10,,FALSE
2/6/2026 18:24,27.6,27.6,10,97,FALSE
2/6/2026 18:24,27,27,10,97,FALSE
2/6/2026 18:24,27,27,10,98,FALSE
2/6/2026 18:24,27,27,10,98,FALSE
2/6/2026 18:25,27,27,10,96,FALSE
2/6/2026 18:25,27,27,10,,FALSE
2/6/2026 18:25,27,27,10,97,FALSE
2/6/2026 18:25,27,27,10,97,FALSE
2/6/2026 18:25,27,27,10,94,FALSE
2/6/2026 18:25,27,27,10,94,FALSE
2/6/2026 18:25,27.8,27.8,9,94,FALSE
2/6/2026 18:25,27.1,27.1,10,97,FALSE
2/6/2026 18:25,27.4,27.4,10,99,FALSE
2/6/2026 18:25,27.2,27.2,10,99,FALSE
2/6/2026 18:25,27.3,27.3,10,,FALSE
2/6/2026 18:25,27.1,27.1,10,98,FALSE
2/6/2026 18:25,27.3,27.3,10,99,FALSE
2/6/2026 18:25,27.5,27.5,10,90,FALSE
2/6/2026 18:25,27,27,10,96,FALSE
2/6/2026 18:25,27.5,27.5,10,99,FALSE
2/6/2026 18:25,27,27,10,42,FALSE
2/6/2026 18:25,27.5,27.5,10,,FALSE
2/6/2026 18:25,27,27,10,63,FALSE
2/6/2026 18:25,27.5,27.5,10,89,FALSE
2/6/2026 18:25,27,27,10,83,FALSE
2/6/2026 18:25,27.5,27.5,10,84,FALSE
2/6/2026 18:25,27,27,10,84,FALSE
2/6/2026 18:25,27.2,27.2,9,104,FALSE
2/6/2026 18:25,27.2,27.2,9,57,FALSE
2/6/2026 18:25,27.2,27.2,9,87,FALSE
2/6/2026 18:25,27.2,27.2,9,89,FALSE
2/6/2026 18:25,27.3,27.3,10,,FALSE
2/6/2026 18:25,27.3,27.3,9,,FALSE
2/6/2026 18:26,27.6,27.6,10,,FALSE
